CRE,gene,pearson,gCPM,ptsc
chr12:38788509-38789008,Etv1,0.134250811200654,285.879941565923,003_L5_6_IT_TPE_ENT_Glut
chr12:38818215-38818714,Etv1,0.245877051909482,285.879941565923,003_L5_6_IT_TPE_ENT_Glut
chr12:38824244-38824743,Etv1,0.128916381882837,285.879941565923,003_L5_6_IT_TPE_ENT_Glut
chr12:38842122-38842621,Etv1,0.102586275186367,285.879941565923,003_L5_6_IT_TPE_ENT_Glut
chr12:39073699-39074198,Etv1,0.165572051717471,285.879941565923,003_L5_6_IT_TPE_ENT_Glut
chr12:61322053-61322552,Lrfn5,0.238912641135657,1648.11092713591,003_L5_6_IT_TPE_ENT_Glut
chr12:61515793-61516292,Lrfn5,0.110242369982053,1648.11092713591,003_L5_6_IT_TPE_ENT_Glut
chr12:61687691-61688190,Lrfn5,0.163104591019426,1648.11092713591,003_L5_6_IT_TPE_ENT_Glut
chr13:14453411-14453910,Hecw1,0.141445523088186,539.124511289004,003_L5_6_IT_TPE_ENT_Glut
chr13:14498738-14499237,Hecw1,0.0971410013038044,539.124511289004,003_L5_6_IT_TPE_ENT_Glut
chr13:14517390-14517889,Hecw1,0.113393822578494,539.124511289004,003_L5_6_IT_TPE_ENT_Glut
chr13:74968461-74968960,Pcsk1,0.125708531604649,62.7811873744099,003_L5_6_IT_TPE_ENT_Glut
chr13:74996059-74996558,Pcsk1,0.145784346216302,62.7811873744099,003_L5_6_IT_TPE_ENT_Glut
chr13:75091005-75091504,Pcsk1,0.191493114060208,62.7811873744099,003_L5_6_IT_TPE_ENT_Glut
chr13:75163497-75163996,Pcsk1,0.115365311864753,62.7811873744099,003_L5_6_IT_TPE_ENT_Glut
chr13:75319008-75319507,Pcsk1,0.250895771581135,62.7811873744099,003_L5_6_IT_TPE_ENT_Glut
chr13:75345950-75346449,Pcsk1,0.241820921432964,62.7811873744099,003_L5_6_IT_TPE_ENT_Glut
chr14:108791248-108791747,Slitrk1,0.146311888166271,48.5340235336526,003_L5_6_IT_TPE_ENT_Glut
chr14:108805562-108806061,Slitrk1,0.202138770607737,48.5340235336526,003_L5_6_IT_TPE_ENT_Glut
chr14:108911256-108911755,Slitrk1,0.114396962650069,48.5340235336526,003_L5_6_IT_TPE_ENT_Glut
chr14:17407774-17408273,Thrb,0.194709176946113,658.894354026443,003_L5_6_IT_TPE_ENT_Glut
chr14:17430875-17431374,Thrb,0.140445801611921,658.894354026443,003_L5_6_IT_TPE_ENT_Glut
chr14:17433288-17433787,Thrb,0.155503322066194,658.894354026443,003_L5_6_IT_TPE_ENT_Glut
chr14:17607165-17607664,Thrb,0.129824602609274,658.894354026443,003_L5_6_IT_TPE_ENT_Glut
chr14:17641733-17642232,Thrb,0.225660953573248,658.894354026443,003_L5_6_IT_TPE_ENT_Glut
chr14:17734664-17735163,Thrb,0.113467049536488,658.894354026443,003_L5_6_IT_TPE_ENT_Glut
chr14:17735349-17735848,Thrb,0.100370564792179,658.894354026443,003_L5_6_IT_TPE_ENT_Glut
chr14:17743742-17744241,Thrb,0.148429904210268,658.894354026443,003_L5_6_IT_TPE_ENT_Glut
chr14:39356164-39356663,Nrg3,0.0954733787004302,5546.38637450548,003_L5_6_IT_TPE_ENT_Glut
chr15:101355915-101356414,Nr4a1,0.0830242304999936,53.8335740972561,003_L5_6_IT_TPE_ENT_Glut
chr15:20223243-20223742,Cdh12,0.378590023002107,1324.91228997327,003_L5_6_IT_TPE_ENT_Glut
chr15:20223791-20224290,Cdh12,0.243726141378064,1324.91228997327,003_L5_6_IT_TPE_ENT_Glut
chr15:43003430-43003929,Rspo2,0.15109023925113,194.086795989833,003_L5_6_IT_TPE_ENT_Glut
chr15:43060083-43060582,Rspo2,0.100201915162269,194.086795989833,003_L5_6_IT_TPE_ENT_Glut
chr15:43113306-43113805,Rspo2,0.186473283243057,194.086795989833,003_L5_6_IT_TPE_ENT_Glut
chr15:43136263-43136762,Rspo2,0.0995633298817385,194.086795989833,003_L5_6_IT_TPE_ENT_Glut
chr15:43167555-43168054,Rspo2,0.210810367902937,194.086795989833,003_L5_6_IT_TPE_ENT_Glut
chr16:63782063-63782562,Epha3,0.24449378836674,183.38909857307,003_L5_6_IT_TPE_ENT_Glut
chr16:63793743-63794242,Epha3,0.0863658272498864,183.38909857307,003_L5_6_IT_TPE_ENT_Glut
chr16:80893822-80894321,Ncam2,0.125479624193118,1918.28940959014,003_L5_6_IT_TPE_ENT_Glut
chr16:80905053-80905552,Ncam2,0.104334495012881,1918.28940959014,003_L5_6_IT_TPE_ENT_Glut
chr16:80981659-80982158,Ncam2,0.0899547207042583,1918.28940959014,003_L5_6_IT_TPE_ENT_Glut
chr16:81175526-81176025,Ncam2,0.0898133511623559,1918.28940959014,003_L5_6_IT_TPE_ENT_Glut
chr17:51536649-51537148,Satb1,0.219055435040592,97.7335720218042,003_L5_6_IT_TPE_ENT_Glut
chr17:51649377-51649876,Satb1,0.0896905674708203,97.7335720218042,003_L5_6_IT_TPE_ENT_Glut
chr17:55281235-55281734,St6gal2,0.218967490232115,86.148507999043,003_L5_6_IT_TPE_ENT_Glut
chr17:55406025-55406524,St6gal2,0.130258645046429,86.148507999043,003_L5_6_IT_TPE_ENT_Glut
chr17:55457412-55457911,St6gal2,0.127770046777525,86.148507999043,003_L5_6_IT_TPE_ENT_Glut
chr17:55462887-55463386,St6gal2,0.138468933817975,86.148507999043,003_L5_6_IT_TPE_ENT_Glut
chr17:55475785-55476284,St6gal2,0.176496308753824,86.148507999043,003_L5_6_IT_TPE_ENT_Glut
chr18:10102986-10103485,Greb1l,0.154782516888536,155.289156049777,003_L5_6_IT_TPE_ENT_Glut
chr18:10404835-10405334,Greb1l,0.129355790480383,155.289156049777,003_L5_6_IT_TPE_ENT_Glut
chr18:10471138-10471637,Greb1l,0.126459983274024,155.289156049777,003_L5_6_IT_TPE_ENT_Glut
chr18:59208578-59209077,Chsy3,0.10654386649664,694.413667338781,003_L5_6_IT_TPE_ENT_Glut
chr18:59210926-59211425,Chsy3,0.23112112596663,694.413667338781,003_L5_6_IT_TPE_ENT_Glut
chr19:19000818-19001317,Rorb,0.161135132306197,342.967193218508,003_L5_6_IT_TPE_ENT_Glut
chr19:19005098-19005597,Rorb,0.216668083846627,342.967193218508,003_L5_6_IT_TPE_ENT_Glut
chr19:19009678-19010177,Rorb,0.294268280264918,342.967193218508,003_L5_6_IT_TPE_ENT_Glut
chr19:19019213-19019712,Rorb,0.260408711219426,342.967193218508,003_L5_6_IT_TPE_ENT_Glut
chr19:19029403-19029902,Rorb,0.192900373880162,342.967193218508,003_L5_6_IT_TPE_ENT_Glut
chr19:19061533-19062032,Rorb,0.277326527784085,342.967193218508,003_L5_6_IT_TPE_ENT_Glut
chr19:19076544-19077043,Rorb,0.247938898951001,342.967193218508,003_L5_6_IT_TPE_ENT_Glut
chr19:19108494-19108993,Rorb,0.351176988527609,342.967193218508,003_L5_6_IT_TPE_ENT_Glut
chr19:19306426-19306925,Rorb,0.238646840923475,342.967193218508,003_L5_6_IT_TPE_ENT_Glut
chr19:19343612-19344111,Rorb,0.186564664387947,342.967193218508,003_L5_6_IT_TPE_ENT_Glut
chr19:19344123-19344622,Rorb,0.283365155107389,342.967193218508,003_L5_6_IT_TPE_ENT_Glut
chr19:19357311-19357810,Rorb,0.227691529170378,342.967193218508,003_L5_6_IT_TPE_ENT_Glut
chr19:19465869-19466368,Rorb,0.266575241440211,342.967193218508,003_L5_6_IT_TPE_ENT_Glut
chr19:19466370-19466869,Rorb,0.151214397942267,342.967193218508,003_L5_6_IT_TPE_ENT_Glut
chr1:124777572-124778071,Dpp10,0.149670520363986,1569.30784270875,003_L5_6_IT_TPE_ENT_Glut
chr1:124805118-124805617,Dpp10,0.175875622414925,1569.30784270875,003_L5_6_IT_TPE_ENT_Glut
chr1:140294946-140295445,Kcnt2,0.137675064027752,718.323267555969,003_L5_6_IT_TPE_ENT_Glut
chr1:140339188-140339687,Kcnt2,0.284255941597738,718.323267555969,003_L5_6_IT_TPE_ENT_Glut
chr1:140438069-140438568,Kcnt2,0.108784706315389,718.323267555969,003_L5_6_IT_TPE_ENT_Glut
chr1:140456875-140457374,Kcnt2,0.155846031908146,718.323267555969,003_L5_6_IT_TPE_ENT_Glut
chr1:140468290-140468789,Kcnt2,0.11821833555585,718.323267555969,003_L5_6_IT_TPE_ENT_Glut
chr1:140489751-140490250,Kcnt2,0.171737106292051,718.323267555969,003_L5_6_IT_TPE_ENT_Glut
chr1:140491695-140492194,Kcnt2,0.0892339081151688,718.323267555969,003_L5_6_IT_TPE_ENT_Glut
chr1:143644121-143644620,B3galt2,0.146946486898329,44.6641191686026,003_L5_6_IT_TPE_ENT_Glut
chr1:56823439-56823938,9130024F11Rik,0.102305223459027,47.276920841821,003_L5_6_IT_TPE_ENT_Glut
chr1:56833207-56833706,9130024F11Rik,0.154118326673979,47.276920841821,003_L5_6_IT_TPE_ENT_Glut
chr1:56839356-56839855,9130024F11Rik,0.255743232971233,47.276920841821,003_L5_6_IT_TPE_ENT_Glut
chr1:56850347-56850846,9130024F11Rik,0.141282567774169,47.276920841821,003_L5_6_IT_TPE_ENT_Glut
chr1:56892702-56893201,9130024F11Rik,0.246156634104426,47.276920841821,003_L5_6_IT_TPE_ENT_Glut
chr1:56900120-56900619,9130024F11Rik,0.277844938640445,47.276920841821,003_L5_6_IT_TPE_ENT_Glut
chr1:56911231-56911730,9130024F11Rik,0.135343608398874,47.276920841821,003_L5_6_IT_TPE_ENT_Glut
chr10:83320751-83321250,Slc41a2,0.0782863198191182,72.8078002445193,004_L6_IT_CTX_Glut
chr10:83322482-83322981,Slc41a2,0.151951107565654,72.8078002445193,004_L6_IT_CTX_Glut
chr10:83637259-83637758,Slc41a2,0.217533133004472,72.8078002445193,004_L6_IT_CTX_Glut
chr11:74558901-74559400,Rap1gap2,0.0862829645939181,222.063790745784,004_L6_IT_CTX_Glut
chr11:74559684-74560183,Rap1gap2,0.0786923334654366,222.063790745784,004_L6_IT_CTX_Glut
chr11:74567789-74568288,Rap1gap2,0.107661501755892,222.063790745784,004_L6_IT_CTX_Glut
chr11:74568420-74568919,Rap1gap2,0.0691217770259754,222.063790745784,004_L6_IT_CTX_Glut
chr11:74586261-74586760,Rap1gap2,0.138868439738038,222.063790745784,004_L6_IT_CTX_Glut
chr12:27082628-27083127,Gm9866,0.121043708940402,51.1570596454912,004_L6_IT_CTX_Glut
chr12:27105192-27105691,Gm9866,0.152420572184595,51.1570596454912,004_L6_IT_CTX_Glut
chr12:27127004-27127503,Gm9866,0.0724554907650544,51.1570596454912,004_L6_IT_CTX_Glut
chr12:27138581-27139080,Gm9866,0.119728908206119,51.1570596454912,004_L6_IT_CTX_Glut
chr13:10295212-10295711,Chrm3,0.0937098755767514,838.774598738011,004_L6_IT_CTX_Glut
chr13:10677835-10678334,Chrm3,0.110606073371877,838.774598738011,004_L6_IT_CTX_Glut
chr13:10680195-10680694,Chrm3,0.0827824018860265,838.774598738011,004_L6_IT_CTX_Glut
chr13:14345714-14346213,Hecw1,0.0836284314536303,543.759308141962,004_L6_IT_CTX_Glut
chr13:14517958-14518457,Hecw1,0.127077479441246,543.759308141962,004_L6_IT_CTX_Glut
chr13:14602686-14603185,Hecw1,0.135980252011386,543.759308141962,004_L6_IT_CTX_Glut
chr13:96930614-96931113,Enc1,0.0785293584271976,57.6474918383414,004_L6_IT_CTX_Glut
chr13:96932654-96933153,Enc1,0.0667130256381629,57.6474918383414,004_L6_IT_CTX_Glut
chr13:97008072-97008571,Enc1,0.0979682431671875,57.6474918383414,004_L6_IT_CTX_Glut
chr13:97239470-97239969,Enc1,0.109082349129958,57.6474918383414,004_L6_IT_CTX_Glut
chr15:16515271-16515770,Cdh9,0.316806510050767,465.443023010522,004_L6_IT_CTX_Glut
chr15:16520468-16520967,Cdh9,0.215950159118688,465.443023010522,004_L6_IT_CTX_Glut
chr15:16528710-16529209,Cdh9,0.0843763321765871,465.443023010522,004_L6_IT_CTX_Glut
chr15:16539704-16540203,Cdh9,0.0926409852880527,465.443023010522,004_L6_IT_CTX_Glut
chr15:16541200-16541699,Cdh9,0.305041403129935,465.443023010522,004_L6_IT_CTX_Glut
chr15:16763164-16763663,Cdh9,0.131684432252891,465.443023010522,004_L6_IT_CTX_Glut
chr15:16775018-16775517,Cdh9,0.1459721732918,465.443023010522,004_L6_IT_CTX_Glut
chr15:16793093-16793592,Cdh9,0.0959783091369743,465.443023010522,004_L6_IT_CTX_Glut
chr15:16797374-16797873,Cdh9,0.129816619061997,465.443023010522,004_L6_IT_CTX_Glut
chr15:16802653-16803152,Cdh9,0.090752168359924,465.443023010522,004_L6_IT_CTX_Glut
chr15:16829165-16829664,Cdh9,0.221773123644199,465.443023010522,004_L6_IT_CTX_Glut
chr15:16843436-16843935,Cdh9,0.192714371738403,465.443023010522,004_L6_IT_CTX_Glut
chr15:16925648-16926147,Cdh9,0.166454243450885,465.443023010522,004_L6_IT_CTX_Glut
chr15:20127814-20128313,Cdh12,0.145950650833949,1229.30222728641,004_L6_IT_CTX_Glut
chr15:41774266-41774765,Gm26854,0.265797073956142,54.6776999862623,004_L6_IT_CTX_Glut
chr15:41860246-41860745,Gm26854,0.0725740634958026,54.6776999862623,004_L6_IT_CTX_Glut
chr15:42580338-42580837,Angpt1,0.192770023835199,78.4360348028949,004_L6_IT_CTX_Glut
chr15:42674735-42675234,Angpt1,0.166006755962033,78.4360348028949,004_L6_IT_CTX_Glut
chr15:42899600-42900099,Angpt1,0.0860091381494057,78.4360348028949,004_L6_IT_CTX_Glut
chr15:43054701-43055200,Rspo2,0.196390284889808,189.491880110078,004_L6_IT_CTX_Glut
chr15:43067792-43068291,Rspo2,0.171804330061515,189.491880110078,004_L6_IT_CTX_Glut
chr15:43133208-43133707,Rspo2,0.0651366413272163,189.491880110078,004_L6_IT_CTX_Glut
chr15:43159756-43160255,Rspo2,0.0714584443527883,189.491880110078,004_L6_IT_CTX_Glut
